id,name,jl_number,longitude,latitude,ac_id
111,Nutangaon,165,86.99618790000002,23.2213094,928
112,Paharia,166,87.0086927,23.2274961,928
113,Bhikurdihi,167,87.0036911,23.2184771,928
119,Bhaturi,173,87.016194,23.1919402,928
121,Makarkendi,175,87.03619169999996,23.1863664,928
124,Uparshol,178,87.3996765,22.9814636,931
125,Dakshin Bankati,179,87.0186942,23.2068617,928
126,Patalkhuri,180,87.01119320000002,23.2156444,928
129,Rajagram,183,87.03869089999998,23.2161622,928
131,Kendkhune,185,87.0368165,23.196046600000006,928
132,Agaya,186,87.04368869999998,23.1954315,928
133,Manjura,187,87.0449381,23.2028922,928
134,Manusmura,188,87.0449381,23.2147917,928
135,Dadhimukha,189,87.0536829,23.198593,928
136,Aralbanshi,190,87.0536829,23.2194173,928
137,Banshi,191,87.06367499999998,23.2196033,928
139,Patakala,193,87.0686703,23.2137463,928
140,Dhaldanga,194,87.0599282,23.2031717,928
141,Chak Jagadalla,195,87.054932,23.185229,928
142,Jagadalla,196,87.0686703,23.1958966,928
144,Dabra,198,87.0811561,23.202077600000006,928
146,Rasunkur,200,87.0961348,23.2053284,928
149,Bankura,211,87.07860440000002,23.2324146,928
150,Patpur,212,87.06117720000002,23.2314562,928
151,Kenduyadihi,213,87.0349421,23.2324532,928
153,Kankata,215,87.05055999999998,23.2275398,928
154,Lokpur,216,87.54205789999996,23.0626011,932
155,Ailakundi,217,87.0299433,23.2383088,928
156,Kargahir,218,87.03181790000002,23.2286761,928
158,Jagatraydihi,220,87.01119320000002,23.2334929,928
159,Bolara,221,87.0199442,23.2381204,928
162,Karanjora,1,87.03181790000002,23.3669888,928
164,Kendboni,3,87.03556689999998,23.3566499,928
165,Dulalkundi,4,87.0199442,23.3452014,928
166,Kantaboni,5,87.0140062,23.3387685,928
167,Mamurjuri,6,87.0261939,23.3408582,928
168,Dhanshimul,7,87.03884709999998,23.3531798,928
169,Chharekha,8,87.04993530000002,23.3398179,929
170,Hatishalpindri,9,87.04118989999998,23.3351923,929
172,Ladna,11,87.0268188,23.3341779,928
173,Bhangahira,12,87.02166290000002,23.3309202,928
174,Bagatapol,13,87.0049416,23.333019600000004,928
175,Parashibad,14,87.0086927,23.3256552,928
177,Barachaka,16,87.0055668,23.3203907,928
178,Shitladihi,17,87.06367499999998,23.2731489,928
180,Chhotachaka,19,87.0186942,23.3139475,928
181,Sonarekh,20,87.0230691,23.3251841,928
184,Garakusum,23,87.0461875,23.332311800000006,929
185,Mankanali,24,87.03619169999996,23.3261753,928
187,Malindasi,26,87.0536829,23.3116315,928
188,Raibandh,27,86.89101889999998,23.4690888,924
190,Chhotakalajharia,29,87.0311931,23.3022859,928
191,Radharamanpur,30,87.3637025,23.3691856,934
192,Bara kalajharia,31,87.0199442,23.291663,928
193,Sonadaha,32,87.01119320000002,23.295959,928
194,Kulpat Bankati,33,87.00994299999998,23.2855246,928
197,Chaitali,36,87.0311931,23.2874135,928
198,Bankata,37,86.99868909999998,22.9148971,927
204,Upardihi,43,86.83458409999999,23.2999457,924
205,Beldangra,44,87.0536829,23.2878355,928
206,Kelebala,45,87.05180920000002,23.2811076,928
207,Pirarishol,46,87.06679709999997,23.284361800000006,928
208,Jugsahar,47,87.06117720000002,23.2790516,928
209,Sheetaladihi,48,87.06942850000001,23.267121,928
210,Tantkanali,49,87.06367499999998,23.2671996,928
212,Keshra,51,86.85277579999996,23.265363600000004,924
214,Ladadihi,53,87.02119420000002,23.2634285,928
215,Ramdihi,54,87.016194,23.2722577,928
216,Garerban,201,87.10611800000002,23.2144365,930
217,Ekteswar,202,87.09114240000002,23.2141615,930
220,Bhadul,207,87.09114240000002,23.2141615,930
221,Bhutsahar,208,87.1111088,23.2294025,930
225,Bhedua,223,87.1167229,23.2718965,930
226,Asna,224,87.0336925,23.2487907,928
227,Panchbaga,225,87.04118989999998,23.251906100000006,928
228,Badra,226,87.054932,23.2566252,928
229,Junbedia,229,87.0656767,23.2533537,928
231,Mauladanga,231,87.07928340000002,23.2578215,928
232,Keshiakol,232,87.4678266,23.0197671,932
233,Mithila,233,87.08365289999998,23.2437721,928
235,Bikna,235,87.09205390000002,23.2546368,928
239,Tilabedya,239,87.0767864,23.2815727,928
245,Kanchanpur,245,87.0942627,23.3116417,928
248,Moukura,248,87.1045583,23.2891499,928
249,Kulmura,249,87.0992548,23.2805003,928
251,Pashchim Ratanpur,251,87.11609909999999,23.2622171,930
252,Kadmaghati,252,87.10611800000002,23.2650091,928
253,Kamladanga,253,87.0955108,23.2729947,928
255,Katnar,255,87.10861349999998,23.2501809,930
256,Chapatara,256,87.10861349999998,23.2412564,930
257,Sendra,257,87.11609909999999,23.2384184,930
267,Kherosole,267,87.1267017,23.294389,928
268,Chhatar kanali,268,87.1304433,23.3004064,928
270,Emokundi,270,87.1410427,23.2834946,930
272,Banhambirpur,272,87.14478309999998,23.2761254,930
273,Nabanda,273,87.1310668,23.2684396,930
275,Narrah,275,87.1366785,23.2544111,930
280,Matranga,280,87.136055,23.2328318,930
281,Ailta,281,87.14353630000002,23.2329673,930
287,Bagneja,287,87.1560025,23.2450921,930
290,Churamanipur,290,87.2444182,23.146987600000006,930
291,Uparbanda,291,86.95615059999999,22.7920748,926
293,Belboni,293,87.0480615,23.428262600000004,923
294,Agayanandanpur,294,87.2095698,23.0154469,930
295,Khayerkanali,295,87.14852320000001,23.2925542,930
297,Kaljuri,297,87.1560025,23.3045882,930
299,Rasiknagarpur,299,87.16472689999998,23.2943339,930
300,Madla Kamdebpur,300,87.17967929999998,23.282703,930
302,Kharigara,302,87.1746957,23.2707145,930
303,Dhunara,303,86.9849308,22.7375562,926
305,Chhirabasta,304,87.1690885,23.2520209,930
311,Goalhati,310,87.1958724,23.2190297,930
312,Katapesia,311,87.2008537,23.2369686,930
315,Banmadhabpur,314,87.22450800000001,23.223998100000006,930
316,Maitha Gopinathpur,315,87.2145498,23.2119222,930
320,Jorthol,4,86.8396032,23.4427866,924
321,Kendbede,5,86.84587629999999,23.4443996,924
322,Fulberya,6,87.2307309,23.3386414,929
323,Jalhari,7,86.9886834,23.250913,928
326,Sanpura,10,87.6050605,23.0769572,933
328,Kumirdoha,12,86.8847516,23.449637,924
330,Bhelani,14,86.8797372,23.4673778,924
332,Raibandh,16,86.89101889999998,23.4690888,924
336,Taljharia,20,86.92484830000002,23.4801634,923
337,Gopinathdihi,21,86.9110688,23.4754322,924
338,Dhaban,22,86.90167149999998,23.4670697,924
341,Sidhaberia,25,86.9110688,23.4635384,924
344,Ampahari,28,86.91482719999998,23.444284600000003,924
345,Murgathol,29,86.92484830000002,23.4385342,923
347,Jirra,31,86.929858,23.4148429,924
349,Chakchaki,33,86.91608000000002,23.430928,924
350,Burat,34,86.90605710000001,23.4337043,924
351,Jorhira,35,86.88851209999999,23.427410100000003,924
353,Arajuri,37,86.91482719999998,23.4204956,924
357,Kalipahari,41,86.8747223,23.4315964,924
360,Dhatla,44,86.85842020000003,23.408969,924
362,Kaminbedya,46,86.8659449,23.4001985,924
363,Sihika,47,86.87597609999997,23.3944509,924
365,Tulsa,49,86.8897655,23.4021589,924
366,Sihikapahari,50,86.88851209999999,23.391726,924
367,Hatjor,51,86.8985386,23.3859767,924
369,Simulberya,53,86.90355109999999,23.4009445,924
370,Ethani,54,86.90981590000001,23.384712,924
371,Saluni,55,86.90355109999999,23.3741802,924
372,Besara,56,86.9348672,23.3673591,924
373,Enari,57,86.91835189999998,23.3539265,924
374,Karrashol,58,86.93111040000002,23.3509289,924
376,Haridihi,60,86.9448841,23.3497099,924
378,Jhunjka,62,86.9799267,23.3563349,924
380,Hausibad,64,86.96366009999998,23.3575087,924
381,Majhidi,65,86.94863989999998,23.360192,924
385,Jiadoba,69,86.94863989999998,23.3869577,924
388,Shirpura,72,86.92610079999999,23.3835445,924
389,Jirrakelai,73,86.9210906,23.4012893,924
390,Hetyashol,74,86.90605710000001,23.1927984,928
393,Dumurkundi,77,86.95364719999998,23.3930027,924
396,Kulyara,80,86.9448841,23.4210836,924
397,Bagdiha,81,86.95302129999996,23.166193300000003,924
401,Shushuniapahar,85,86.9849308,23.3921193,924
404,Namo Shushunia,88,86.96359790000002,23.3858914,924
405,Shushunia,89,87.006192,23.1798516,930
407,Bishkodar,91,86.9686658,23.3813974,924
414,Agaya,98,87.04368869999998,23.1954315,928
415,Chamkara,99,87.0105681,23.3413057,924
416,Basulibandh,100,86.99618790000002,23.3402883,924
417,Karra,101,87.6734872,23.1425245,933
418,Beliara,102,86.9886834,23.352041600000003,924
419,Haribandi,103,86.9786757,23.3399531,924
420,Mirga,104,86.9811778,23.3310785,924
421,Shiuligarya,105,86.9949372,23.3268804,928
424,Mujrakundi,108,87.0036911,23.301765300000003,928
425,Jamdahari,109,86.9949372,23.297137,924
426,Barbakra,110,86.9799267,23.2968501,924
427,Khayerkanali,111,87.14852320000001,23.2925542,930
430,Kamarkuli,114,86.9649116,23.3144074,924
431,Kuludihi,115,86.9699172,23.3264008,924
432,Gurputa,116,86.9649116,23.338201100000006,924
436,Ghoramuli,120,86.940502,23.3161658,924
439,Mandashpara,123,86.95615059999999,23.3038284,924
443,Jhagrapur,127,86.93611949999998,23.291543,924
444,Bhalaidiha,128,86.9169189,23.2891832,924
445,Brajamohanpur,129,86.9167063,23.2770364,928
447,Gharmora,131,86.9135745,23.2940773,924
448,Musibdihi,132,86.908563,23.3029018,924
451,Kalpathar,135,86.9386238,23.226153600000004,928
452,Ghosergram,136,86.93705859999999,23.3313415,924
453,Kharbona(137),137,86.8634368,23.2484736,924
454,Hansapahari,138,86.90480409999998,23.3608223,924
459,Shiulipahari,143,86.8747223,23.4315964,924
461,Bindna,145,86.89603220000002,23.3413186,924
462,Jhantipahari,146,86.90480409999998,23.3608223,924
463,Ranagora,147,86.90355109999999,23.3682324,924
465,Bikpur,149,86.8834981,23.3440448,924
468,Rajadal,152,86.8734685,23.3468198,924
470,Murgaboni,154,86.8920601,23.3557359,924
473,Bindajam,157,86.8847516,23.384217,924
474,Bara Banagram,158,86.87096070000003,23.3824561,924
478,Gursagra,162,86.853403,23.3791318,924
480,Guniada,164,86.8640638,23.368193100000006,924
481,Malbedya,165,86.8659449,23.3555918,924
482,Harakbedya,166,86.8596744,23.3539798,924
487,Barshi,171,86.8383485,23.3580132,924
489,Tilajuri,173,86.81387480000002,23.3419068,924
490,Kathariya,174,86.8245443,23.3473268,924
491,Singergara,175,86.8408579,23.3491422,924
492,Karkari,176,86.81952369999998,23.2223131,924
494,Satkhulia,178,86.84838529999998,23.3403715,924
495,Anturibona,179,86.83430140000002,23.335181,924
498,Aljhara,182,86.79943589999998,23.328975,924
499,Dhengagora,183,86.79064489999998,23.3094657,924
502,Dhagara,186,86.7893889,22.9777702,925
503,Meghakata,187,86.81764079999998,23.3152179,924
506,Amakunda,190,87.04993530000002,22.941148100000003,927
508,Chholagara,192,86.8596744,23.324240300000003,924
513,Patjuri Agaya,197,86.89101889999998,23.3085049,924
516,Rangametia,200,86.85716590000001,23.3093201,924
517,Kamalpur,201,86.84650359999998,23.3009283,924
518,Chinabari,202,86.8314469,23.3065743,924
520,Maheshkhapuri,204,86.81575790000002,23.3040274,924
521,Chaintor,205,86.8107363,23.2950038,924
522,Maheshana,206,86.79818019999998,23.2917751,924
524,Budhanpur,208,86.7944127,23.2812894,924
526,Panjangara,210,86.8057142,23.2740835,924
527,Chaka,211,86.92484830000002,22.9685413,925
530,Upardihi,214,86.83458409999999,23.2999457,924
532,Khobradihi,216,86.83458409999999,23.2761528,924
537,Chhatapathar,221,87.0149438,23.4819063,923
538,Baliguma,222,87.0543075,23.1294341,930
540,Pithabaid,224,86.853403,22.9418548,925
541,Shaldiha,225,86.8088531,23.1707886,924
544,Lakshmishol,228,86.90355109999999,23.2462913,928
548,Jatyardihi,232,86.8847516,23.2474086,924
552,Bandardihi,236,86.8784835,23.2695923,924
553,Hetyatora,237,86.8734685,23.2784157,924
554,Masthol,238,86.86469090000001,23.2767543,924
555,Keshra,239,86.85277579999996,23.265363600000004,924
557,Subarda,241,86.8474445,23.2782693,924
558,Rahir,242,86.8245443,23.2700026,924
559,Kapasbediya,243,86.8214065,23.2587862,924
560,Haridi,244,86.82956449999998,23.2582068,924
561,Metyala,245,87.14478309999998,23.0976162,930
562,Fulkusum,246,86.8659449,22.70998,926
563,Bahidya,247,86.83976,23.2481872,924
567,Karkari,251,86.81952369999998,23.2223131,924
568,Jambede,252,86.82956449999998,23.2284637,924
573,Kharbona(257),257,86.9248489,23.3355038,924
574,Buripara,258,86.87597609999997,23.2397992,924
575,Jibanpur Bankati,259,86.89101889999998,23.2400961,924
578,Bagjuri,262,86.88099090000001,23.2339495,924
580,Pathanberya,264,86.8734685,23.2278518,924
581,Saparda,265,86.8634368,23.2276529,924
582,Tisara,266,86.85842020000003,23.2275532,924
583,Kelaibad,267,86.8508942,23.2244289,924
587,Danmari,271,86.8734685,23.2159539,924
592,Banpusra,276,86.84963979999998,23.2050699,924
598,Nuniadihi,282,86.8659449,23.1860593,924
600,Panjan Pahari,284,86.88099090000001,23.183382100000006,924
602,Panpukuria,286,86.89603220000002,23.2045005,928
603,Noadihi,287,86.89477889999998,23.1940647,928
604,Kanudihi,288,86.90167149999998,23.1845322,924
610,Tiluri,6,86.90480409999998,23.5689632,923
613,Bhadaspur,9,86.88851209999999,23.561207100000004,923
614,Bhadaspur Khas,10,86.89477889999998,23.5509264,923
615,Udaypur,11,86.90981590000001,23.5452784,923
616,Kashihir,12,86.91858540000001,23.5558572,923
618,Bardubi,14,86.93987589999998,23.5577622,923
619,Lakshankata,15,86.9436321,23.565268300000003,923
620,Maldihi,16,86.93361499999996,23.565072,923
621,Chhatinbaid,17,86.92484830000002,23.5634131,923
626,Chak Baga,22,86.92610079999999,23.579789,923
627,Paharbera,23,86.93987589999998,23.587492,923
628,Dighit,24,86.94112799999998,23.5949487,923
629,Shalbeda,25,86.9386238,23.6038181,923
630,Tentularakh,26,86.92484830000002,23.5931423,923
631,Saburbandh,27,86.92484830000002,23.6109791,923
632,Kesharkundi,28,86.9348672,23.6230673,923
635,Iswarda,31,86.94989179999996,23.6233619,923
637,Bamantora,33,86.94989179999996,23.5995795,923
638,Kujkuria,34,86.95615059999999,23.6071339,923
640,Bagjata,36,86.9686658,23.6162961,923
641,Kukhrakuri,37,86.97457,23.616719,923
643,Chandbad,39,86.9886834,23.6107382,923
644,Chaukhuri,40,86.9936865,23.598943,923
649,Sahebdangga,45,87.03294620000001,23.6056814,923
651,Shalchur,47,87.0311931,23.5937151,923
652,Salma,48,87.0114327,23.6024515,923
654,Kamalhir,50,87.0199442,23.583095,923
658,Kendana,54,87.0049416,23.570915600000006,923
661,Bhanggucha,57,86.991185,23.5840299,923
664,Rautara,60,86.66362690000003,22.8264226,925
665,Kechka,61,86.973671,23.589637300000003,923
667,Pagarbari,63,86.94989179999996,23.587688,923
669,Biharinath Parbbat,65,86.93987589999998,23.5756002,923
678,Sarpahari,74,86.94863989999998,23.5594201,923
679,Siakuldoba,75,86.94989179999996,23.5520118,923
682,Lalitakuri,78,86.98367979999998,23.5511811,923
690,Pabra,86,87.0299433,23.535714,923
692,Chak Paruri,88,87.0149438,23.523535,923
694,Beriathol,90,87.01369369999998,23.5131042,923
695,Patdoha,91,86.99993959999998,23.5054076,923
698,Goradihi,94,86.9886834,23.521545,923
699,Pathardihi,95,86.8734685,23.0612632,925
701,Digtore,97,86.9647574,23.5109582,923
702,Bamnishala,98,86.94863989999998,23.520769,923
704,Simladihi,100,86.9386238,23.5443588,923
709,Murlu,105,86.90731009999998,23.5244171,923
710,Shiarbediya,106,86.9273532,23.501026100000004,923
711,Jhanka,107,86.92484830000002,23.5217897,923
713,Ledapalash,109,86.9448841,23.5043426,923
714,Sebapur,110,86.94112799999998,23.4908891,923
717,Telidihi,113,86.9849308,23.5051192,923
718,Binoddihi,114,86.99181039999998,23.4985613,923
719,Dhatla,115,86.85842020000003,23.408969,924
723,Chhatapathar,119,87.0149438,23.4819063,923
725,Pirrabaid,121,87.0299433,23.5119268,923
727,Shalroha,123,87.0449381,23.5062637,923
728,Belekuri,124,87.07491359999999,23.5068267,923
730,Demramol,126,87.06617270000002,23.502202800000006,923
731,Kantabaid,127,87.05573129999998,23.4955799,923
732,Shukabaid,128,87.19460409999998,23.528482800000006,923
736,Tilabaid,132,87.0149438,23.4700119,923
737,Majurakundi,133,87.0036911,23.301765300000003,928
738,Rajabandh,134,86.94989179999996,22.9392661,927
740,Belebaid,136,86.78283940000001,22.9970688,925
741,Kanuri,137,86.9649116,23.4809448,923
744,Gogra,140,87.58036390000002,23.0170536,932
745,Latulia,141,86.95865390000002,23.4644691,923
747,Adhuri,143,86.9448841,23.444873,923
749,Haroka,145,86.9605313,23.4459205,923
751,Kultuka,147,86.9839925,23.453436,923
752,Murgadoba,148,86.9786757,23.4559355,923
754,Bhodadi,150,86.99306120000001,23.4510082,923
755,Barkona,151,87.00587940000001,23.4568292,923
756,Laxmanpur,152,87.00931779999998,23.440911,923
757,Dhapali,153,87.0052542,23.4367446,923
758,Khadhamara,154,87.0199442,23.0358124,927
760,Netkamla,156,86.9799267,23.4217619,923
762,Bhara,1,87.0461875,23.6029187,923
763,Kalidaspur,4,87.0449381,23.5835701,923
766,Benakanali,5,87.0543075,23.5844904,923
767,Bhului,6,87.06554829999996,23.581729,923
768,Arddhagram,7,87.08614949999998,23.5828581,923
773,Kshiraitore,12,87.0824052,23.5838783,923
774,Ghusra,13,87.05618109999998,23.5644567,923
775,Jot Shriram,14,87.0599282,23.5779068,923
776,Jugibag,15,87.04368869999998,23.576113600000006,923
777,Mohana,16,87.0311931,23.566957,923
779,Jorsa,18,87.0461875,23.5642681,923
780,Lakshmanbandi,19,87.0586792,23.5585572,923
782,Dhandora,21,87.0449381,23.5478915,923
783,Kanshara,22,87.0599282,23.5362807,923
784,Duburia,23,87.04993530000002,23.5182519,923
786,Benabad,25,87.08365289999998,23.5114502,923
788,Ramlalpur,27,87.07366499999998,23.5291048,923
790,Kanshai,29,87.06367499999998,23.5437845,923
794,Matabel,33,87.0936387,23.5443445,923
795,Chuaberia,34,87.09488680000004,23.5547746,923
796,Tarapur,35,87.10986120000003,23.5550522,923
798,Mejia,37,87.1073658,23.5639262,923
799,Indara,38,87.1111088,23.5357479,923
800,Benathol,39,87.1011267,23.541510100000004,923
801,Maduarchak,40,87.10362239999998,23.5326359,923
802,Jujghati,41,87.1111088,23.5268273,923
803,Nabashan,42,87.1011267,23.523669100000006,923
804,Moshnekonda,43,87.0986308,23.5176758,923
806,Shaltora,45,86.9342411,23.524204,923
807,Natshala,46,87.1011267,23.4998803,923
814,Kendut,53,87.1111088,23.5179067,923
816,Ikra,55,87.12773469999998,23.5290949,923
817,Jamkuri,56,87.4950586,23.166029100000006,933
819,Mochrakend,58,87.14478309999998,23.5200116,923
820,Bharra,59,87.1397958,23.537762,923
821,Telenda,60,87.14478309999998,23.5556942,923
822,Murra,61,87.1547561,23.555876100000006,923
831,Japmali,70,87.2021788,23.5284253,923
832,Sarama,71,87.21579469999998,23.5287258,923
833,Jangpur,72,87.2145498,23.5153217,923
834,Banjora,73,87.2294864,23.5096392,923
835,Jalanpur,74,87.2444182,23.509902800000006,929
839,Kamalpur,3,86.84650359999998,23.3009283,924
841,Duberdanga,5,87.19338150000002,23.4807444,923
842,Barashal Shrirampur,6,87.1809251,23.4983638,923
843,BaraLachhipur,7,87.1759416,23.4893526,923
845,Lalpur Bara,9,87.1597417,23.496494100000003,923
848,Panktor,12,87.14478309999998,23.4843269,923
850,Chaushal,14,87.16472689999998,23.4787414,923
851,Adwitpur,15,87.17344969999998,23.4714643,923
854,Phuljam,18,87.2095698,23.4557545,923
856,Brajarajpur,20,86.93361499999996,23.0951628,924
858,Dethol,22,87.1983631,23.4421712,923
860,Nityanandapur,24,87.1927587,23.4561979,923
861,Subirara,25,87.1732273,23.4669132,923
863,Bankdaha,27,87.157249,23.4220999,923
864,Pheguashol,28,87.1609881,23.4355511,923
865,Hadalbani,29,87.1684655,23.4416343,923
866,Latiabani,30,87.13730199999998,23.4455297,923
867,Machhbanda,31,87.1547561,23.4607172,923
868,Benagari,32,87.1397958,23.472340600000006,923
869,Nidhirampur,34,87.1148516,23.4778309,923
871,Pachamba,37,87.08490119999998,23.4891713,923
874,Dumuria,40,87.1054941,23.4620457,923
877,Bhalukathol,43,87.09488680000004,23.4655668,923
878,Gobindapurbaid,44,87.08614949999998,23.472839,923
880,Ban Ashuria,46,87.07990769999998,23.471236,923
884,Sudarshanpur,51,87.04118989999998,23.4630754,923
886,Chhotalalpur,53,87.0299433,23.4584021,923
887,Chhota Nabagram,54,87.0236941,23.4597704,923
888,Chururi,55,87.0236941,23.4478755,923
890,Jenadihi,57,87.0449381,23.4467904,923
891,Bishinda,58,87.05618109999998,23.457410100000004,923
892,Pramanik Kunri,59,87.0686703,23.460618,923
893,Chak Rangametya,60,87.08365289999998,23.4549498,923
894,Rangametya,61,86.8609285,23.4209136,924
896,Kenthalya,63,87.07990769999998,23.4414977,923
897,Rajamela,64,87.0618016,23.440416100000004,923
898,Balikhun,65,87.0580547,23.4254763,923
899,Sidara,66,87.05305829999998,23.441739,923
900,Lachhmanpur,67,87.0374413,23.4317798,923
901,Bharadihi,68,87.016194,23.432864,923
902,Bara Rampur,69,87.0186942,23.4210162,923
903,Sagarya,70,87.01369369999998,23.4209211,923
906,Jamshala,74,87.0086927,23.4000085,923
908,Nadihi,76,87.016819,23.3994195,923
913,Keshiara,81,87.08552540000002,23.3873259,929
914,Itadangra,82,87.10487020000002,23.0195276,927
917,Ukhradihi,85,87.03806610000002,23.3834644,923
919,Jambedya,87,87.1560025,23.0814522,930
921,Taljhitka,89,87.0805319,23.3812849,929
922,Lakhyara,90,87.0746015,23.3681625,929
923,Ekchala,91,87.0830287,23.3724086,929
924,Ranganathpur,92,87.0674215,23.3490678,929
926,Gurachhanda,94,87.07428929999998,23.3365546,929
927,Amladahi,95,87.07147990000001,23.3294382,929
929,Pankua,97,87.0811561,23.3210664,929
930,Amjor,98,87.10487020000002,23.3229914,929
931,Machaparulia,99,87.09738279999998,23.3377258,929
932,Gobindadham,100,87.10674190000002,23.3535138,929
935,Ranbahal,103,87.1001908,23.3872255,929
936,Selera,104,87.10923729999998,23.3833026,929
937,Konra,105,87.1129802,23.3863457,929
938,Maraya,106,87.0955108,23.4023816,929
940,Mandi,108,87.32397490000002,22.9519347,931
941,Gangajalghati,109,87.1148516,23.4243003,923
942,Belarmari,110,87.1310668,23.426084600000006,923
943,Chhota Kumira,111,87.12857249999998,23.4171167,929
944,Kenduadihi,112,87.0349421,23.2324532,928
946,Kot  Madanmohanpur,114,87.13854889999998,23.4024281,929
947,Kapistha,115,87.1379254,23.386802,929
948,Subarnator,116,87.15288629999998,23.3826123,929
950,Shaltora,118,86.9342411,23.524204,923
953,Kallapur,121,87.17967929999998,23.4076335,929
955,Suarara,123,87.17656459999998,23.3830395,929
956,Radhashyampur,124,87.19089050000002,23.3885014,929
957,Sankarara,125,87.185908,23.3794891,929
959,Charadihi,127,87.19338150000002,23.3706995,929
966,Jambedya,134,87.1560025,23.0814522,930
968,Barajuri,137,87.1267017,23.3598284,929
970,Dandulya,138,87.1242072,23.3359874,929
974,Kenduabari,140,87.14478309999998,23.3237202,929
975,Arbat,141,87.1242072,23.3300384,929
976,Asanchua,142,87.1217126,23.325531100000006,929
979,Biharjurya,144,87.1262606,23.3150491,929
982,Atarya,147,87.1460298,23.3014332,930
985,Pirraboni,149,87.1609881,23.3255005,930
986,Dhabani Gobindapur,150,87.1547561,23.335799,929
992,Tentuliadanga,155,87.17158069999998,23.3457695,929
995,Bhattapara,157,87.19649509999998,23.3477026,929
1003,Arbetal,165,87.20334419999998,23.338157100000004,929
1004,Khopaganj,129,87.1940042,23.3595563,929
1005,Birra,130,87.29042840000002,23.1462936,931
1007,Balijora,132,87.16348070000002,23.3671885,929
1017,Kantabani,152,87.16036489999998,23.3589526,929
1021,Shimlagar,156,87.1865309,23.350499300000006,929
1023,Menjua,158,87.17999069999998,23.3403432,929
1027,Bhalukapahari,162,87.1834166,23.3259033,929
1028,Bayermara,163,87.18839930000001,23.331941600000004,929
1032,Pingrui,2,87.19338150000002,23.1951842,930
1035,Maliara,5,87.2269973,23.48283,929
1039,Barapukhuriya,9,87.2456624,23.4489573,929
1041,Tikargram,11,87.25561400000002,23.4550801,929
1043,Metyali,13,87.2728398,23.4810913,929
1047,Shalgara,17,87.29291409999998,23.4587027,929
1048,Gokulmothura,18,87.28732099999998,23.4623238,929
1051,Pathrajuri,21,87.2829703,23.4406853,929
1052,Kadashol,22,87.2705376,23.4374952,929
1054,Ghutgarya,24,87.25437020000003,23.4387002,929
1056,Saharjora,26,87.23695289999998,23.411626,929
1057,Chak Arabad,27,87.2008537,23.4303191,929
1058,Muktatore,28,87.2182844,23.4127835,929
1059,Beleshola,29,87.2008537,23.4124737,929
1060,Chak Keshya,30,87.21330479999997,23.4037723,929
1062,Kochkunda,32,87.20458939999996,23.3902329,929
1063,Baliguma,33,87.0543075,23.1294341,930
1064,Sankarara,34,87.185908,23.3794891,929
1065,Manjmura,35,87.20583460000002,23.3738957,929
1067,Kanchanpur,37,87.0942627,23.3116417,928
1068,Pabayan,38,86.98993420000002,23.5408954,923
1069,Dakaisini,39,87.2357086,23.3684749,929
1070,Khanrari,40,87.2394415,23.3789512,929
1071,Uara,41,87.25312629999998,23.3866272,929
1075,Sonergram,45,87.28607799999996,23.4147136,929
1076,Barjora,46,87.2854565,23.4258568,929
1083,Bilmalpur,53,87.3208697,23.4435679,929
1084,Bamandihi,54,87.33390990000002,23.4460209,929
1085,Purakonda,55,87.34880860000001,23.4403246,929
1087,Pakhanna Bhairabpur,57,87.3736292,23.4288443,929
1088,Pakhanna,58,87.37859170000002,23.4051308,934
1091,Kamalpur,61,86.84650359999998,23.3009283,924
1092,Pakhannapratappur,62,87.3668048,23.4086519,929
1093,Palashboni,63,87.10674190000002,23.0932077,930
1095,Suratpur,65,87.36494350000002,23.3974659,934
1097,Kusumgarya,67,87.3394975,23.3962934,929
1098,Tajpur Rampur,68,87.3475672,23.4120463,929
1100,Rajmadhabpur,70,87.33390990000002,23.4162767,929
1102,Rajprasadpur,72,87.32521690000002,23.4116672,929
1105,Basudebpur Uttar,75,87.29788520000002,23.408224800000006,929
1107,Shaldanga,77,87.31217420000002,23.4107008,929
1111,Dewangarya,81,87.32521690000002,23.396794600000003,929
1112,Sarali,82,87.3134165,23.3943623,929
1113,Madanhati,83,87.3127954,23.3876589,929
1115,Behargarya,85,87.3301845,23.3909299,929
1117,Kotalpukur,87,87.33763509999999,23.3761831,929
1120,Mahidhara,91,87.31776440000002,23.3758453,929
1122,Gaurmohanpur,93,87.3100001,23.3827774,929
1123,Naykona,94,87.3047196,23.3867769,929
1125,Payermohan,96,87.29539969999998,23.3933095,929
1126,Shushuniya,97,87.006192,23.1798516,930
1127,Sahebdihi,98,87.2879425,23.39913,929
1131,Talanjuri,102,87.27302440000003,23.3869738,929
1132,Kantabaid,103,87.05573129999998,23.4955799,923
1133,Kalpaini,113,87.23819720000002,23.3595949,929
1134,Banshol,114,87.23321980000001,23.3505837,929
1137,Nirisha,117,87.21330479999997,23.3561813,929
1142,Kururiya,134,87.2400636,23.3365743,929
1143,Kururiya Balarampur,135,87.2350864,23.3364869,929
1144,Malkuriya,136,87.2363307,23.3439454,929
1145,Ekarya,137,87.24317409999998,23.3418345,929
1146,Majuddagara,138,87.24068570000001,23.3477402,929
1147,Saragara,139,87.2493945,23.3553292,929
1152,Chhandar,151,87.25561400000002,23.3063547,929
1154,Murakata,153,87.16348070000002,23.1678738,930
