name,lat,lon
Ballavbati,22.6451603,88.0941939
Dhasa,22.642802,88.0888549
Narendrapur,22.4391117,88.3967536
Sampur,21.8665171,87.61572
Gumadangi,22.6352832,88.08274809999999
Dakshinmaju,22.6055559,88.08763359999999
Madhya Maju,22.6099803,88.0839695
Uttar Maju,22.6159664,88.08641229999999
Jadab Bati,25.3605253,88.49244949999999
Santoshbati,22.6249887,88.0937397
Maulgachhi,23.4204846,88.56861099999999
Chong Ghurali,22.6101248,88.096182
Bidhi Chandrapur,22.6381101,87.94940969999999
Garh Bhabanipur,22.6532498,87.9690074
Chitrasenpur,22.6383582,87.9690074
Jagarampur,22.5156104,88.038754
Baragram,23.2438149,86.6371758
Kamalachak,22.5278781,88.0680883
Baniban- Jagadishpur,22.5100637,88.07297539999999
Baniban,22.4982644,88.08274809999999
Karatberia,22.4972163,88.07422860000001
Samaspur,25.6969308,88.2631517
Sasati,22.3466461,87.96744439999999
Gourangapur,23.607136,87.4542046
Mukundapur,22.4923566,88.4086493
Kanthaldaha,22.3540914,87.9849242
Kultikari,22.1809835,87.1597417
champabar,22.3727635,87.98723749999999
Raghunathpur,,
Refaitpur,23.0013988,88.40463539999999
Banpara,23.5279711,87.93470579999999
Gaharpur,,
Uttar Hazipur,22.6029503,88.55290629999999
Benipur,,
Raghabpur,23.5225933,86.60440729999999
Tribeni Baikunthapur,22.9886276,88.3931154
Shibpur,,
Shankhanagar,22.9723157,88.386658
Basudebpur,22.5164817,88.1120531
Amodghata,22.9885048,88.38098579999999
Gajaghanta,22.9765938,88.38098579999999
Minajpur,22.9802975,88.379166
Alikhoja,22.9764949,88.3712796
Dingalhat,22.9676111,88.376133
Saptagram,22.9586034,88.36885269999999
Dakshin Hajipur,22.9534355,88.3730997
Chhotokhejuria,22.9438131,88.3785594
Tegharia,22.940958,88.3906897
BaroKhejuria,,
Trishbigha,22.9576027,88.3808895
Namajgor,22.4328417,87.3155534
Chak Banshberia,22.9618031,88.3906897
Banshaberia,22.9633531,88.3967536
Meghsar,23.0004494,88.24368439999999
Sheetala,23.3977186,87.21777139999999
Kagjipara,22.9931526,88.2570691
Paranchapur,22.9813219,88.2643681
Sudarshan,22.5704671,88.3533453
Dakshinpara,23.3736804,88.5764612
Balichara,23.0068815,88.2874736
Kasemaligarh,,
Birpala,23.0057422,88.3202866
Radhanagar,,
Basudebbati,23.0133012,88.3312187
Ekbalpur,,
Kapashtikri,22.9938318,88.3202866
Jarura,22.8769261,88.3329559
Bhushoyara,,
Sankarbati,22.8780492,88.35428859999999
Zerur,,
Harirampur,,
Chaughata,23.0235591,88.05464580000002
Uttarjagannathpur,23.0236784,88.0644225
Gur Bari,23.0400976,88.0680883
Uttar Mamudpur,23.0327582,88.0766404
Mahishgariah,,
Chopa,,
Baidyapur,,
Bongshipur,,
Balidanga,22.7720913,87.725881
Khanpur,,
Katgarah,,
Hridayrampur,22.9968234,88.0595345
Raghabindubati,22.9908984,88.06197859999999
Kalora,22.9242707,88.3603576
Matukpur,23.1393598,87.4095955
Demorgachha,22.6940464,88.4197886
Karinya,,
Batna,23.1234866,88.3691561
Kalyan Shree,22.4257316,87.3088666
Salalpur,25.1235688,88.3603576
Gaipara,23.0992371,88.3633918
Jaguliya,23.1045783,88.376133
Mamudpur,22.8894533,88.4525012
Laskarpur,22.3609568,88.18888609999999
Chhutipur,24.1266726,88.3991789
Taherpur,,
Chhoto Gobra,23.9506702,87.31414860000001
Khanpukuriya,23.7259523,88.4646107
Kaipukuria,22.9536825,88.82510010000001
Anandanagar,22.8577809,88.26801720000002
Subhupur,,
Nanda,22.828261,88.2923363
Hakimpur,22.8488533,88.95574979999999
Benipur,,
Atisara,22.8339035,88.2631517
Bhandardaha,22.6190312,88.2242084
Athaliya,22.8293172,88.2522024
Jamirberiya,22.820303,88.24490139999999
